Lat,Long,TempC,HumedadSuelo,HumedadRelativa
9.2,-83.5,21,0.409,89.9
9.2,-83.45,20.5,0.409,80.7
9.2,-83.4,19.9,0.805,70.9
9.2,-83.35,20.3,0.805,67.5
9.2,-83.3,19.2,0.797,58.7
9.2,-83.25,18.7,0.797,57.8
9.2,-83.2,18.2,0.832,56.4
9.2,-83.15,13,0.832,62
9.2,-83.1,9.4,0.674,65.3
9.2,-83.05,8.1,0.674,73
9.2,-83,10,0.877,95.6
9.2,-82.95,9.2,0.877,95.7
9.2,-82.9,13,0.949,100
9.2,-82.85,10.3,0.949,92.5
9.2,-82.8,12.9,0.897,86.1
9.2,-82.75,11.9,0.897,79.6
9.2,-82.7,12.4,1.022,77.3
9.2,-82.65,14.5,1.022,69.6
9.2,-82.6,14.7,1.13,68.7
9.2,-82.55,18,1.13,76.1
9.2,-82.5,19.5,0.975,84
9.15,-86,27,,62.3
9.15,-85.95,27.1,,61.9
9.15,-85.9,27.1,,61.5
9.15,-85.85,27.2,,61.8
9.15,-85.8,27.2,,62
9.15,-85.75,27.3,,61.8
9.15,-85.7,27.3,,61.5
9.15,-85.65,27.3,,61
9.15,-85.6,27.4,,60.5
9.15,-85.55,27.4,,60.9
9.15,-85.5,27.4,,61.2
9.15,-85.45,27.4,,61.4
9.15,-85.4,27.4,,61.6
9.15,-85.35,27.4,,60.8
9.15,-85.3,27.4,,60
9.15,-85.25,27.4,,59
9.15,-85.2,27.4,,58
9.15,-85.15,27.4,,56.9
9.15,-85.1,27.4,,55.8
9.15,-85.05,27.5,,58
9.15,-85,27.5,,60.2
9.15,-84.95,27.5,,63.2
9.15,-84.9,27.5,,66.4
9.15,-84.85,27.5,,64.6
9.15,-84.8,27.5,,62.8
9.15,-84.75,27.4,,63.1
9.15,-84.7,27.4,,63.4
9.15,-84.65,27.4,,64.5
9.15,-84.6,27.4,,65.6
9.15,-84.55,27.3,,65.5
9.15,-84.5,27.3,,65.3
9.15,-84.45,27.2,,66.3
9.15,-84.4,27.1,,67.3
9.15,-84.35,27,,67.2
9.15,-84.3,26.9,,67
9.15,-84.25,26.9,,67.9
9.15,-84.2,26.8,,68.9
9.15,-84.15,26.8,,71.3
9.15,-84.1,26.8,,73.7
9.15,-84.05,26.8,,71.7
9.15,-84,26.7,,69.8
9.15,-83.95,26.6,,70.1
9.15,-83.9,26.6,,70.5
9.15,-83.85,26.6,,74.8
9.15,-83.8,26.5,,79.1
9.15,-83.75,26.1,,79.2
9.15,-83.7,22.3,0.688,80.3
9.15,-83.65,18.5,0.688,76.3
9.15,-83.6,20.1,0.545,84.5
9.15,-83.55,21,0.545,91.5
9.15,-83.5,21.1,0.409,97
9.15,-83.45,21.2,0.409,95.7
9.15,-83.4,20.3,0.805,86.7
9.15,-83.35,20.4,0.805,74.8
9.15,-83.3,20.7,0.797,66.9
9.15,-83.25,18.8,0.797,55.4
9.15,-83.2,19.8,0.832,51.6
9.15,-83.15,15,0.832,55.2
9.15,-83.1,14.4,0.674,64.7
9.15,-83.05,11.8,0.674,72
9.15,-83,9.5,0.877,77.4
9.15,-82.95,9.8,0.877,86.9
9.15,-82.9,7.7,0.949,89.7
9.15,-82.85,8.8,0.949,89.7
9.15,-82.8,8.6,0.897,87
9.15,-82.75,11.5,0.897,81.2
9.15,-82.7,14.5,1.022,70.6
9.15,-82.65,14.6,1.022,70.5
9.15,-82.6,16.1,1.13,67.8
9.15,-82.55,14.5,1.13,69.7
9.15,-82.5,20,0.975,83.1
9.1,-86,27.1,,62.2
9.1,-85.95,27.1,,62.1
9.1,-85.9,27.1,,61.9
9.1,-85.85,27.2,,62.5
9.1,-85.8,27.2,,63.2
9.1,-85.75,27.3,,62.7
9.1,-85.7,27.3,,62.2
9.1,-85.65,27.4,,61
9.1,-85.6,27.4,,59.7
9.1,-85.55,27.4,,60
9.1,-85.5,27.4,,60.2
9.1,-85.45,27.4,,60.8
9.1,-85.4,27.4,,61.5
9.1,-85.35,27.4,,60.9
9.1,-85.3,27.4,,60.4
9.1,-85.25,27.4,,59.1
9.1,-85.2,27.4,,57.8
9.1,-85.15,27.4,,56.9
9.1,-85.1,27.5,,56
9.1,-85.05,27.5,,59.1
9.1,-85,27.5,,62.4
9.1,-84.95,27.5,,64.6
9.1,-84.9,27.5,,66.8
9.1,-84.85,27.5,,63.9
9.1,-84.8,27.5,,61.1
9.1,-84.75,27.4,,62
9.1,-84.7,27.4,,62.9
9.1,-84.65,27.4,,64
9.1,-84.6,27.4,,65.2
9.1,-84.55,27.3,,64
9.1,-84.5,27.3,,62.8
9.1,-84.45,27.2,,63.8
9.1,-84.4,27.1,,64.7
9.1,-84.35,27.1,,65.6
9.1,-84.3,27,,66.5
9.1,-84.25,26.9,,66.8
9.1,-84.2,26.9,,67.1
9.1,-84.15,26.9,,70.4
9.1,-84.1,26.9,,73.9
9.1,-84.05,26.8,,72.4
9.1,-84,26.8,,70.9
9.1,-83.95,26.7,,68.3
9.1,-83.9,26.5,,65.6
9.1,-83.85,26.6,,68.2
9.1,-83.8,26.6,,70.7
9.1,-83.75,26.3,,71.2
9.1,-83.7,25.7,0.27,72.8
9.1,-83.65,23.9,0.27,83.1
9.1,-83.6,19.9,0.726,81.3
9.1,-83.55,19.3,0.726,84.8
9.1,-83.5,19.8,0.299,96.8
9.1,-83.45,20.4,0.299,100
9.1,-83.4,21,0.377,100
9.1,-83.35,20.2,0.377,75
9.1,-83.3,20.2,0.451,54.6
9.1,-83.25,19.9,0.451,50.3
9.1,-83.2,20.2,0.904,50.6
9.1,-83.15,19.1,0.904,53.4
9.1,-83.1,16.4,0.7,58.6
9.1,-83.05,16.1,0.7,65.9
9.1,-83,12.2,0.827,70.9
9.1,-82.95,9.7,0.827,77.8
9.1,-82.9,7.1,0.778,85.1
9.1,-82.85,7.8,0.778,87.8
9.1,-82.8,10.4,0.87,94.2
9.1,-82.75,11.9,0.87,82.3
9.1,-82.7,13.9,1.03,70.8
9.1,-82.65,16.9,1.03,70.7
9.1,-82.6,16.6,1.147,66.5
9.1,-82.55,16.4,1.147,68.5
9.1,-82.5,20,1.156,82.7
9.05,-86,27.1,,62
9.05,-85.95,27.1,,61.4
9.05,-85.9,27.1,,60.8
9.05,-85.85,27.2,,61.4
9.05,-85.8,27.2,,62
9.05,-85.75,27.3,,62.9
9.05,-85.7,27.3,,63.7
9.05,-85.65,27.3,,63.2
9.05,-85.6,27.4,,62.7
9.05,-85.55,27.4,,62
9.05,-85.5,27.4,,61.4
9.05,-85.45,27.4,,61.5
9.05,-85.4,27.4,,61.7
9.05,-85.35,27.4,,60.9
9.05,-85.3,27.4,,60.2
9.05,-85.25,27.4,,58.9
9.05,-85.2,27.4,,57.7
9.05,-85.15,27.4,,57.1
9.05,-85.1,27.5,,56.5
9.05,-85.05,27.5,,59.9
9.05,-85,27.5,,63.4
9.05,-84.95,27.5,,64.4
9.05,-84.9,27.5,,65.4
9.05,-84.85,27.4,,62.2
9.05,-84.8,27.4,,59.1
9.05,-84.75,27.4,,60.2
9.05,-84.7,27.4,,61.4
9.05,-84.65,27.4,,63.8
9.05,-84.6,27.4,,66.2
9.05,-84.55,27.3,,64.8
9.05,-84.5,27.3,,63.5
9.05,-84.45,27.3,,63.3
9.05,-84.4,27.2,,63.1
9.05,-84.35,27.1,,63.5
9.05,-84.3,27.1,,63.9
9.05,-84.25,27,,62.6
9.05,-84.2,27,,61.3
9.05,-84.15,27,,66.6
9.05,-84.1,26.9,,72.3
9.05,-84.05,26.9,,74
9.05,-84,26.9,,75.7
9.05,-83.95,26.8,,72.5
9.05,-83.9,26.7,,69.4
9.05,-83.85,26.7,,69.3
9.05,-83.8,26.6,,69.3
9.05,-83.75,26.4,,70.8
9.05,-83.7,26,,72.5
9.05,-83.65,25.2,,80.7
9.05,-83.6,22.9,0,93.4
9.05,-83.55,18.6,0,81
9.05,-83.5,19.2,0.791,86.2
9.05,-83.45,21.3,0.791,100
9.05,-83.4,19.2,0.444,81.2
9.05,-83.35,19.3,0.444,69.7
9.05,-83.3,19.1,0.377,52.7
9.05,-83.25,21.4,0.377,84.4
9.05,-83.2,20.8,0.286,69.4
9.05,-83.15,20.4,0.286,69.7
9.05,-83.1,18.7,0.344,67.7
9.05,-83.05,17.8,0.344,69.7
9.05,-83,13.1,0.939,73.5
9.05,-82.95,12.6,0.939,74.6
9.05,-82.9,10.9,0.889,77.9
9.05,-82.85,8.1,0.889,76.4
9.05,-82.8,8.9,0.279,81
9.05,-82.75,12,0.279,80.4
9.05,-82.7,14,0.84,71.8
9.05,-82.65,14.2,0.84,74.2
9.05,-82.6,15.1,1.088,71.1
9.05,-82.55,15.8,1.088,71.8
9.05,-82.5,16.3,1.116,72.1
9,-86,27.1,,61.8
9,-85.95,27.1,,60.7
9,-85.9,27.1,,59.7
9,-85.85,27.2,,60.3
9,-85.8,27.2,,60.9
9,-85.75,27.3,,63
9,-85.7,27.3,,65.3
9,-85.65,27.3,,65.5
9,-85.6,27.3,,65.8
9,-85.55,27.3,,64.2
9,-85.5,27.3,,62.6
9,-85.45,27.3,,62.2
9,-85.4,27.4,,61.9
9,-85.35,27.4,,60.9
9,-85.3,27.4,,59.9
9,-85.25,27.4,,58.8
9,-85.2,27.4,,57.7
9,-85.15,27.4,,57.4
9,-85.1,27.4,,57.1
9,-85.05,27.4,,60.6
9,-85,27.5,,64.4
9,-84.95,27.4,,64.2
9,-84.9,27.4,,64
9,-84.85,27.4,,60.5
9,-84.8,27.4,,57.1
9,-84.75,27.4,,58.5
9,-84.7,27.4,,59.9
9,-84.65,27.4,,63.5
9,-84.6,27.4,,67.2
9,-84.55,27.4,,65.7
9,-84.5,27.3,,64.1
9,-84.45,27.3,,62.8
9,-84.4,27.3,,61.6
9,-84.35,27.2,,61.5
9,-84.3,27.2,,61.5
9,-84.25,27.1,,58.7
9,-84.2,27,,56
9,-84.15,27,,63
9,-84.1,27,,70.8
9,-84.05,27,,75.6
9,-84,27,,80.7
9,-83.95,27,,76.9
9,-83.9,26.9,,73.2
9,-83.85,26.8,,70.5
9,-83.8,26.6,,67.9
9,-83.75,26.5,,70.5
9,-83.7,26,,73.2
9,-83.65,25.3,,81.4
9,-83.6,24,0,95.5
9,-83.55,22.4,0,95.7
9,-83.5,21.4,0.791,95.1
9,-83.45,18.9,0.791,75
9,-83.4,18.7,0.444,69.2
9,-83.35,19.1,0.444,73.3
9,-83.3,21.4,0.377,100
9,-83.25,20.9,0.377,98.2
9,-83.2,21.7,0.286,100
9,-83.15,21.8,0.286,95
9,-83.1,19.7,0.344,73.5
9,-83.05,19.2,0.344,73.8
9,-83,17.9,0.939,71.4
9,-82.95,16.7,0.939,69.3
9,-82.9,14.2,0.889,68.6
9,-82.85,12.9,0.889,72.9
9,-82.8,9.6,0.279,74.2
9,-82.75,10.7,0.279,77.9
9,-82.7,12.6,0.84,77.5
9,-82.65,14.4,0.84,75.7
9,-82.6,16,1.088,75.9
9,-82.55,18.1,1.088,75.1
9,-82.5,16.9,1.116,72.3
8.95,-86,27.1,,62.1
8.95,-85.95,27.1,,60.6
8.95,-85.9,27.2,,59.1
8.95,-85.85,27.2,,59
8.95,-85.8,27.2,,59
8.95,-85.75,27.3,,61.3
8.95,-85.7,27.3,,63.8
8.95,-85.65,27.3,,65.4
8.95,-85.6,27.3,,67
8.95,-85.55,27.3,,66.4
8.95,-85.5,27.3,,65.9
8.95,-85.45,27.3,,64.8
8.95,-85.4,27.4,,63.8
8.95,-85.35,27.4,,61.7
8.95,-85.3,27.4,,59.7
8.95,-85.25,27.4,,58.6
8.95,-85.2,27.4,,57.6
8.95,-85.15,27.4,,57.5
8.95,-85.1,27.4,,57.5
8.95,-85.05,27.4,,60.9
8.95,-85,27.4,,64.5
8.95,-84.95,27.4,,64.4
8.95,-84.9,27.4,,64.3
8.95,-84.85,27.4,,60.6
8.95,-84.8,27.4,,57.1
8.95,-84.75,27.4,,57.4
8.95,-84.7,27.4,,57.7
8.95,-84.65,27.4,,61.3
8.95,-84.6,27.4,,65
8.95,-84.55,27.4,,65.9
8.95,-84.5,27.3,,66.9
8.95,-84.45,27.3,,66.3
8.95,-84.4,27.3,,65.7
8.95,-84.35,27.2,,65.9
8.95,-84.3,27.2,,66
8.95,-84.25,27.1,,64
8.95,-84.2,27.1,,62.1
8.95,-84.15,27.1,,63.3
8.95,-84.1,27,,64.4
8.95,-84.05,27.1,,70.7
8.95,-84,27.1,,77.4
8.95,-83.95,27,,76.6
8.95,-83.9,27,,75.7
8.95,-83.85,26.9,,72.6
8.95,-83.8,26.7,,69.5
8.95,-83.75,26.5,,72.4
8.95,-83.7,26,,75.4
8.95,-83.65,25.3,,83.3
8.95,-83.6,23.8,0,98.6
8.95,-83.55,24.2,0,90.8
8.95,-83.5,23.2,0.791,95.3
8.95,-83.45,22.8,0.791,99.2
8.95,-83.4,21.4,0.444,93.2
8.95,-83.35,21.8,0.444,100
8.95,-83.3,21.8,0.377,100
8.95,-83.25,22.3,0.377,100
8.95,-83.2,18.8,0.286,74.1
8.95,-83.15,21.1,0.286,93.2
8.95,-83.1,21.1,0.344,84.6
8.95,-83.05,20.4,0.344,74.5
8.95,-83,19.1,0.939,70.8
8.95,-82.95,19,0.939,68.8
8.95,-82.9,17.5,0.889,66
8.95,-82.85,15.7,0.889,67.4
8.95,-82.8,14.7,0.279,68.3
8.95,-82.75,12.2,0.279,73.5
8.95,-82.7,11.7,0.84,78.5
8.95,-82.65,13.1,0.84,77.6
8.95,-82.6,12.8,1.088,81.6
8.95,-82.55,12.6,1.088,84.5
8.95,-82.5,17.6,1.116,76.7
8.9,-86,27.1,,62.4
8.9,-85.95,27.1,,60.4
8.9,-85.9,27.2,,58.5
8.9,-85.85,27.2,,57.8
8.9,-85.8,27.2,,57.1
8.9,-85.75,27.2,,59.7
8.9,-85.7,27.2,,62.3
8.9,-85.65,27.3,,65.2
8.9,-85.6,27.3,,68.2
8.9,-85.55,27.3,,68.8
8.9,-85.5,27.3,,69.4
8.9,-85.45,27.3,,67.6
8.9,-85.4,27.3,,65.8
8.9,-85.35,27.4,,62.5
8.9,-85.3,27.4,,59.4
8.9,-85.25,27.4,,58.5
8.9,-85.2,27.4,,57.5
8.9,-85.15,27.4,,57.7
8.9,-85.1,27.4,,57.8
8.9,-85.05,27.4,,61.2
8.9,-85,27.4,,64.6
8.9,-84.95,27.4,,64.6
8.9,-84.9,27.4,,64.7
8.9,-84.85,27.4,,60.8
8.9,-84.8,27.4,,57.1
8.9,-84.75,27.4,,56.3
8.9,-84.7,27.4,,55.6
8.9,-84.65,27.4,,59.1
8.9,-84.6,27.4,,62.8
8.9,-84.55,27.4,,66.2
8.9,-84.5,27.3,,69.8
8.9,-84.45,27.3,,69.9
8.9,-84.4,27.3,,70.1
8.9,-84.35,27.3,,70.4
8.9,-84.3,27.2,,70.7
8.9,-84.25,27.2,,69.8
8.9,-84.2,27.1,,68.8
8.9,-84.15,27.1,,63.5
8.9,-84.1,27.1,,58.5
8.9,-84.05,27.1,,66
8.9,-84,27.1,,74.3
8.9,-83.95,27.1,,76.2
8.9,-83.9,27.1,,78.2
8.9,-83.85,27,,74.7
8.9,-83.8,26.8,,71.2
8.9,-83.75,26.6,,74.4
8.9,-83.7,26,,77.7
8.9,-83.65,25.3,,85.3
8.9,-83.6,24.6,,93.8
8.9,-83.55,23.3,,96.7
8.9,-83.5,23,0.663,91
8.9,-83.45,23.6,0.663,85.5
8.9,-83.4,22.8,0.221,90.2
8.9,-83.35,22.1,0.221,95.3
8.9,-83.3,19.1,0.621,67.6
8.9,-83.25,19.5,0.621,81.7
8.9,-83.2,20.2,0.543,96.4
8.9,-83.15,17.4,0.543,73.1
8.9,-83.1,18,0.361,78.1
8.9,-83.05,20.5,0.361,74.9
8.9,-83,20.2,0.372,61.7
8.9,-82.95,18.4,0.372,62.5
8.9,-82.9,17.8,0.728,63.6
8.9,-82.85,17.1,0.728,61.7
8.9,-82.8,17.2,0.307,60.5
8.9,-82.75,13.6,0.307,67.1
8.9,-82.7,11,0.418,73.5
8.9,-82.65,10.2,0.418,78.3
8.9,-82.6,10.6,0.919,86
8.9,-82.55,9.9,0.919,85.9
8.9,-82.5,11.4,1.033,89.5
8.85,-86,27.1,,62.1
8.85,-85.95,27.1,,60.4
8.85,-85.9,27.2,,58.8
8.85,-85.85,27.2,,58.3
8.85,-85.8,27.2,,57.8
8.85,-85.75,27.2,,60
8.85,-85.7,27.2,,62.4
8.85,-85.65,27.2,,65.1
8.85,-85.6,27.3,,68
8.85,-85.55,27.3,,69
8.85,-85.5,27.3,,69.9
8.85,-85.45,27.3,,68.8
8.85,-85.4,27.3,,67.6
8.85,-85.35,27.3,,64
8.85,-85.3,27.4,,60.6
8.85,-85.25,27.4,,59
8.85,-85.2,27.4,,57.3
8.85,-85.15,27.4,,57.5
8.85,-85.1,27.4,,57.7
8.85,-85.05,27.4,,60.4
8.85,-85,27.4,,63.3
8.85,-84.95,27.4,,64.2
8.85,-84.9,27.4,,65.1
8.85,-84.85,27.4,,61.9
8.85,-84.8,27.4,,58.9
8.85,-84.75,27.4,,57.1
8.85,-84.7,27.4,,55.4
8.85,-84.65,27.4,,57.9
8.85,-84.6,27.4,,60.6
8.85,-84.55,27.4,,64.3
8.85,-84.5,27.4,,68.3
8.85,-84.45,27.3,,69
8.85,-84.4,27.3,,69.8
8.85,-84.35,27.3,,69.5
8.85,-84.3,27.3,,69.2
8.85,-84.25,27.2,,69.2
8.85,-84.2,27.2,,69.2
8.85,-84.15,27.1,,66.1
8.85,-84.1,27.1,,63
8.85,-84.05,27.1,,65.8
8.85,-84,27.2,,68.8
8.85,-83.95,27.1,,70.9
8.85,-83.9,27.1,,73.1
8.85,-83.85,27,,71.9
8.85,-83.8,26.9,,70.7
8.85,-83.75,26.7,,74.2
8.85,-83.7,26.2,,77.8
8.85,-83.65,25.5,,84.3
8.85,-83.6,24.9,,91.4
8.85,-83.55,23.5,,96.9
8.85,-83.5,23.1,0.606,93.6
8.85,-83.45,23.7,0.606,86.4
8.85,-83.4,23.1,0.407,87.1
8.85,-83.35,23.3,0.407,91.1
8.85,-83.3,22.7,0.429,98.2
8.85,-83.25,20,0.429,78.1
8.85,-83.2,17.1,0.921,64.2
8.85,-83.15,17.3,0.921,72.2
8.85,-83.1,20.4,0.789,95.5
8.85,-83.05,18.8,0.789,74.9
8.85,-83,18.7,0.51,63.3
8.85,-82.95,19,0.51,62
8.85,-82.9,18.4,0.565,59
8.85,-82.85,17.9,0.565,57.5
8.85,-82.8,17.4,0.558,56.8
8.85,-82.75,16.3,0.558,62.5
8.85,-82.7,15.3,0.471,68
8.85,-82.65,11.5,0.471,75
8.85,-82.6,13.6,0.927,82
8.85,-82.55,11.2,0.927,81.8
8.85,-82.5,12.1,0.734,82.1
8.8,-86,27.1,,61.9
8.8,-85.95,27.1,,60.5
8.8,-85.9,27.2,,59.1
8.8,-85.85,27.2,,58.7
8.8,-85.8,27.2,,58.4
8.8,-85.75,27.2,,60.4
8.8,-85.7,27.2,,62.5
8.8,-85.65,27.2,,65.1
8.8,-85.6,27.3,,67.7
8.8,-85.55,27.3,,69.1
8.8,-85.5,27.3,,70.5
8.8,-85.45,27.3,,70
8.8,-85.4,27.3,,69.4
8.8,-85.35,27.3,,65.5
8.8,-85.3,27.4,,61.8
8.8,-85.25,27.4,,59.4
8.8,-85.2,27.4,,57.2
8.8,-85.15,27.4,,57.3
8.8,-85.1,27.4,,57.5
8.8,-85.05,27.4,,59.7
8.8,-85,27.4,,62.1
8.8,-84.95,27.4,,63.8
8.8,-84.9,27.4,,65.6
8.8,-84.85,27.4,,63.2
8.8,-84.8,27.4,,60.8
8.8,-84.75,27.4,,57.9
8.8,-84.7,27.4,,55.2
8.8,-84.65,27.4,,56.8
8.8,-84.6,27.4,,58.5
8.8,-84.55,27.4,,62.5
8.8,-84.5,27.4,,66.9
8.8,-84.45,27.4,,68.1
8.8,-84.4,27.3,,69.5
8.8,-84.35,27.3,,68.6
8.8,-84.3,27.3,,67.7
8.8,-84.25,27.3,,68.7
8.8,-84.2,27.3,,69.6
8.8,-84.15,27.2,,68.7
8.8,-84.1,27.2,,67.8
8.8,-84.05,27.2,,65.7
8.8,-84,27.2,,63.6
8.8,-83.95,27.1,,65.9
8.8,-83.9,27.1,,68.3
8.8,-83.85,27,,69.2
8.8,-83.8,27,,70.2
8.8,-83.75,26.8,,74
8.8,-83.7,26.4,,78
8.8,-83.65,25.8,,83.4
8.8,-83.6,25.1,,89.4
8.8,-83.55,23.8,,97
8.8,-83.5,22.2,0.606,93.5
8.8,-83.45,23.2,0.606,91.2
8.8,-83.4,23,0.407,86.1
8.8,-83.35,24,0.407,80.7
8.8,-83.3,23.6,0.429,86.6
8.8,-83.25,23.5,0.429,88.5
8.8,-83.2,21.7,0.921,81.1
8.8,-83.15,15.2,0.921,57.6
8.8,-83.1,17.2,0.789,81.3
8.8,-83.05,17,0.789,68.2
8.8,-83,16.3,0.51,53
8.8,-82.95,16.5,0.51,54.7
8.8,-82.9,18.3,0.565,54.1
8.8,-82.85,19.2,0.565,54.7
8.8,-82.8,18.6,0.558,54.4
8.8,-82.75,18.9,0.558,57.9
8.8,-82.7,16.8,0.471,63.9
8.8,-82.65,16.1,0.471,70.8
8.8,-82.6,13.7,0.927,77.4
8.8,-82.55,8.3,0.927,76
8.8,-82.5,11.8,0.734,76.3
8.75,-86,27.1,,61.5
8.75,-85.95,27.1,,60.6
8.75,-85.9,27.2,,59.7
8.75,-85.85,27.2,,60.2
8.75,-85.8,27.2,,60.8
8.75,-85.75,27.2,,62.8
8.75,-85.7,27.2,,64.8
8.75,-85.65,27.2,,66.4
8.75,-85.6,27.2,,68.1
8.75,-85.55,27.3,,69
8.75,-85.5,27.3,,70
8.75,-85.45,27.3,,69.7
8.75,-85.4,27.3,,69.4
8.75,-85.35,27.3,,66.2
8.75,-85.3,27.3,,63.1
8.75,-85.25,27.3,,60.3
8.75,-85.2,27.4,,57.7
8.75,-85.15,27.4,,57.6
8.75,-85.1,27.4,,57.5
8.75,-85.05,27.4,,59
8.75,-85,27.4,,60.6
8.75,-84.95,27.4,,62.2
8.75,-84.9,27.4,,63.9
8.75,-84.85,27.4,,62.5
8.75,-84.8,27.4,,61.1
8.75,-84.75,27.4,,58.4
8.75,-84.7,27.4,,55.9
8.75,-84.65,27.4,,57.2
8.75,-84.6,27.4,,58.6
8.75,-84.55,27.4,,63
8.75,-84.5,27.4,,67.6
8.75,-84.45,27.4,,68.7
8.75,-84.4,27.3,,69.8
8.75,-84.35,27.3,,68.1
8.75,-84.3,27.3,,66.5
8.75,-84.25,27.3,,66.1
8.75,-84.2,27.3,,65.6
8.75,-84.15,27.3,,66.3
8.75,-84.1,27.3,,66.9
8.75,-84.05,27.2,,67.5
8.75,-84,27.2,,68.1
8.75,-83.95,27.2,,68.6
8.75,-83.9,27.1,,69.1
8.75,-83.85,27.1,,69.5
8.75,-83.8,27,,70
8.75,-83.75,26.8,,73.7
8.75,-83.7,26.4,,77.5
8.75,-83.65,25.8,,83.3
8.75,-83.6,24.4,0.808,97.4
8.75,-83.55,21.4,0.808,88
8.75,-83.5,23.8,0.7,99.2
8.75,-83.45,22.9,0.7,95.8
8.75,-83.4,22.4,,91.3
8.75,-83.35,22.5,,85.9
8.75,-83.3,23.2,,88.1
8.75,-83.25,22.4,,85.1
8.75,-83.2,23.7,0.471,86.4
8.75,-83.15,21.3,0.471,84.4
8.75,-83.1,20.5,1.046,89.5
8.75,-83.05,17.1,1.046,67.5
8.75,-83,16.6,1.011,61.5
8.75,-82.95,17.1,1.011,60.1
8.75,-82.9,17.1,0.955,56.2
8.75,-82.85,18.5,0.955,56.2
8.75,-82.8,18.9,0.912,55.6
8.75,-82.75,19.5,0.912,58.5
8.75,-82.7,17.7,0.957,60.6
8.75,-82.65,16.4,0.957,66
8.75,-82.6,15,1.175,71
8.75,-82.55,14.9,1.175,68.5
8.75,-82.5,16.2,0.707,66.7
8.7,-86,27.1,,61.2
8.7,-85.95,27.1,,60.7
8.7,-85.9,27.1,,60.3
8.7,-85.85,27.2,,61.7
8.7,-85.8,27.2,,63.2
8.7,-85.75,27.2,,65.2
8.7,-85.7,27.2,,67.2
8.7,-85.65,27.2,,67.8
8.7,-85.6,27.2,,68.4
8.7,-85.55,27.3,,68.9
8.7,-85.5,27.3,,69.4
8.7,-85.45,27.3,,69.4
8.7,-85.4,27.3,,69.4
8.7,-85.35,27.3,,66.8
8.7,-85.3,27.3,,64.3
8.7,-85.25,27.3,,61.2
8.7,-85.2,27.3,,58.3
8.7,-85.15,27.3,,57.9
8.7,-85.1,27.3,,57.5
8.7,-85.05,27.3,,58.3
8.7,-85,27.3,,59.1
8.7,-84.95,27.4,,60.6
8.7,-84.9,27.4,,62.2
8.7,-84.85,27.4,,61.8
8.7,-84.8,27.4,,61.3
8.7,-84.75,27.4,,58.9
8.7,-84.7,27.4,,56.6
8.7,-84.65,27.4,,57.7
8.7,-84.6,27.4,,58.8
8.7,-84.55,27.4,,63.4
8.7,-84.5,27.4,,68.4
8.7,-84.45,27.4,,69.2
8.7,-84.4,27.4,,70.1
8.7,-84.35,27.4,,67.7
8.7,-84.3,27.4,,65.4
8.7,-84.25,27.4,,63.6
8.7,-84.2,27.4,,61.8
8.7,-84.15,27.4,,63.9
8.7,-84.1,27.3,,66.1
8.7,-84.05,27.3,,69.4
8.7,-84,27.3,,72.8
8.7,-83.95,27.2,,71.3
8.7,-83.9,27.2,,69.9
8.7,-83.85,27.1,,69.8
8.7,-83.8,27,,69.7
8.7,-83.75,26.8,,73.3
8.7,-83.7,26.4,,77.1
8.7,-83.65,25,,89.3
8.7,-83.6,22.3,0.808,90.2
8.7,-83.55,21.9,0.808,91.1
8.7,-83.5,23.2,0.7,100
8.7,-83.45,24.8,0.7,97.6
8.7,-83.4,24.8,,97.5
8.7,-83.35,24.9,,91.6
8.7,-83.3,23.5,,96.3
8.7,-83.25,22.1,,80.6
8.7,-83.2,23.6,0.471,87.4
8.7,-83.15,22.9,0.471,84.6
8.7,-83.1,22.8,1.046,81.2
8.7,-83.05,22.4,1.046,79.7
8.7,-83,20,1.011,74.8
8.7,-82.95,18.6,1.011,65
8.7,-82.9,19.8,0.955,62
8.7,-82.85,19.3,0.955,57.4
8.7,-82.8,20.1,0.912,57.7
8.7,-82.75,19.5,0.912,56.5
8.7,-82.7,18.8,0.957,56.3
8.7,-82.65,18,0.957,60.8
8.7,-82.6,18,1.175,65.9
8.7,-82.55,17.7,1.175,62.5
8.7,-82.5,18.1,0.707,58
8.65,-86,27.1,,61.6
8.65,-85.95,27.1,,61.8
8.65,-85.9,27.2,,61.9
8.65,-85.85,27.2,,63.9
8.65,-85.8,27.2,,65.9
8.65,-85.75,27.2,,67.5
8.65,-85.7,27.2,,69.1
8.65,-85.65,27.2,,68.7
8.65,-85.6,27.2,,68.4
8.65,-85.55,27.3,,68.2
8.65,-85.5,27.3,,68.1
8.65,-85.45,27.3,,68.1
8.65,-85.4,27.3,,68.1
8.65,-85.35,27.3,,65.8
8.65,-85.3,27.3,,63.5
8.65,-85.25,27.3,,61.1
8.65,-85.2,27.3,,58.8
8.65,-85.15,27.3,,58.2
8.65,-85.1,27.3,,57.7
8.65,-85.05,27.3,,58.1
8.65,-85,27.3,,58.5
8.65,-84.95,27.4,,59.4
8.65,-84.9,27.4,,60.4
8.65,-84.85,27.4,,60.2
8.65,-84.8,27.4,,60
8.65,-84.75,27.4,,58.3
8.65,-84.7,27.4,,56.6
8.65,-84.65,27.4,,57.8
8.65,-84.6,27.4,,59.1
8.65,-84.55,27.4,,63.9
8.65,-84.5,27.4,,69.1
8.65,-84.45,27.4,,70.5
8.65,-84.4,27.3,,71.9
